Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
NAE 201,Practical Training-I,--,----,/,---,12,40,GEMK NAE,15314,2017 - 2018 Güz Dönemi
NAE 211,Ship Geometry,Devrim Bülent Danışman,Salı,0830/1129,GDB,12,40,GEMK MEN NAE,14865,2017 - 2018 Güz Dönemi
NAE 242,Stability of Ships,Sevilay Can,Cuma,0930/1129,DZB,2,30,GEMK MEN NAE,15261,2017 - 2018 Güz Dönemi
NAE 301,Practical Training-II,--,----,/,---,5,40,GEMK NAE,15315,2017 - 2018 Güz Dönemi
NAE 311,Ship Theory,Metin Taylan,Pazartesi Çarşamba,0830/1029 0830/1029,GDB GDB,6,40,GEMK NAE,14866,2017 - 2018 Güz Dönemi
NAE 321,Ship Hydrodynamics,--,Salı Perşembe,1230/1429 1229/1529,GDB GDB,7,40,GEMK NAE,14869,2017 - 2018 Güz Dönemi
NAE 331,Methods of Ship Production,İsmail Hakkı Helvacıoğlu,Cuma,1330/1630,GDB,17,40,GEMK NAE,15042,2017 - 2018 Güz Dönemi
NAE 341,Structural Design of Ships,Gökhan Tansel Tayyar,Çarşamba,1330/1629,MEDB,0,30,GEMK NAE,15019,2017 - 2018 Güz Dönemi
NAE 401,Practical Training-III,--,----,/,---,1,40,GEMK NAE,15317,2017 - 2018 Güz Dönemi
NAE 411,Ship Design Project I,Barış Barlas,Çarşamba,1030/1229,GDB,0,40,GEMK NAE,15439,2017 - 2018 Güz Dönemi
NAE 421,Ship Motions and Maneuvering,Erdem Üçer,Perşembe,1330/1729,GDB,1,40,GEMK NAE,15436,2017 - 2018 Güz Dönemi
