Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MTM 201,Terrestrial Navigation,Tuba Keçeci,Salı,0830/1229,DZB,0,0,DUIK MTM MTTM,14647,2022 - 2023 Güz Dönemi
MTM 211,Onboard Training-I,Selim Aksoy,----,/,DZB,0,0,DUIK MTM,14651,2022 - 2023 Güz Dönemi
MTM 301,E-Navigation Systems,Serdar Kum,Perşembe,0830/1129,DZB,0,0,DUIK MTM MTTM,14667,2022 - 2023 Güz Dönemi
MTM 302,Onboard Training-III,Selim Aksoy,----,/,DZB,0,0,DUIK MTM MTTM,14672,2022 - 2023 Güz Dönemi
MTM 311,Watchkeeping II,Selim Aksoy,Salı,0830/1129,DZB,0,0,DUIK MTM MTTM,14668,2022 - 2023 Güz Dönemi
MTM 321,Celestial Navigation,Orhan Gönel,Salı,1130/1429,DZB,0,0,DUIK MTM,14669,2022 - 2023 Güz Dönemi
MTM 331,Maritime Practical Studies,Yunus Emre Şenol,Çarşamba Çarşamba,1330/1529 1730/1929,DZB DZB,0,0,DUIK MTM,14664,2022 - 2023 Güz Dönemi
MTM 331,Maritime Practical Studies,Serdar Kum,Çarşamba Çarşamba,1330/1529 1730/1929,DZB DZB,0,0,DUIK MTM,14665,2022 - 2023 Güz Dönemi
MTM 341,Onboard Training-II,Selim Aksoy,----,/,DZB,0,0,DUIK MTM,14670,2022 - 2023 Güz Dönemi
MTM 401,Cargo Handling Simulator,Yunus Emre Şenol,Cuma,1400/1559,DZB,0,0,DUIK MTM,14680,2022 - 2023 Güz Dönemi
MTM 402,Graduation Design Project,Selim Aksoy,----,/,DZB,0,0,DUIK MTM,14689,2022 - 2023 Güz Dönemi
MTM 411,Cargo Handling and Stowage II,Tanzer Satır,Pazartesi,1430/1729,DZB,0,0,DUIK MTM,14684,2022 - 2023 Güz Dönemi
MTM 412,Ship Management and Leadership,Cemil Yurtören,Çarşamba,1730/2129,DZB,0,0,DUIK MTM MTTM,14973,2022 - 2023 Güz Dönemi
MTM 421,Ship Handling and Maneuvering,Üstün Atak,Perşembe,1430/1729,DZB,0,0,DUIK MTM,14682,2022 - 2023 Güz Dönemi
