Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
CIE 305,Fundamentals of Geomatics,Himmet Karaman,Salı Perşembe,0830/1029 0830/1129,INB INB,0,0,SIN,13584,2022 - 2023 Güz Dönemi
CIE 307,Structural Analysis,Burcu Güneş,Salı Çarşamba,1030/1229 1230/1529,INB INB,0,0,SIN,13585,2022 - 2023 Güz Dönemi
CIE 308,Engineering Statistics,Kemal Selçuk Öğüt,Pazartesi,0930/1229,INB,0,0,SIN,13586,2022 - 2023 Güz Dönemi
CIE 329,Civil Engineering Materials,Yılmaz Akkaya,Çarşamba Perşembe,0830/1129 1530/1729,INB INB,0,0,SIN,13587,2022 - 2023 Güz Dönemi
CIE 354,Fluid Mechanics,İsmail Duranyıldız,Pazartesi,1330/1629,INB,0,0,SCE SIN,13588,2022 - 2023 Güz Dönemi
