Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
KIM 104,Organik Kimya,Hacer Ayşen Önen,Çarşamba,1230/1529,KMB,26,30,GID KIMM KMM,10608,2019 - 2020 Güz Dönemi
KIM 104,Organik Kimya,İbrahim Ersin Serhatlı,Çarşamba,1230/1529,KMB,30,30,GID KIMM KMM,10597,2019 - 2020 Güz Dönemi
KIM 104L,Organik Kimya Lab.,"Hacer Ayşen Önen, İbrahim Ersin Serhatlı",Perşembe,0830/1029,FEB,31,40,GID KMM,10612,2019 - 2020 Güz Dönemi
KIM 111,Genel Kimya I,Makbule Koçak,Pazartesi Salı,1030/1229 1130/1329,FEB FEB,32,37,KIM KIMM,10623,2019 - 2020 Güz Dönemi
KIM 111,Genel Kimya I,İsmail Yılmaz,Pazartesi Salı,1030/1229 1130/1329,FEB FEB,36,37,KIM KIMM,10615,2019 - 2020 Güz Dönemi
KIM 111L,Genel Kimya I Lab,Makbule Koçak,Salı,0930/1129,FEB,28,35,KIM,10633,2019 - 2020 Güz Dönemi
KIM 111L,Genel Kimya I Lab,İsmail Yılmaz,Salı,0930/1129,FEB,34,35,KIM,10630,2019 - 2020 Güz Dönemi
KIM 113,Kimyaya Giriş ve Etik,Barış Yücel,Çarşamba,1330/1529,FEB,76,80,KIM,10637,2019 - 2020 Güz Dönemi
KIM 114,Genel Kimya II,"Zehra Bayır, Ozan Sanlı Şentürk",Pazartesi Çarşamba,1130/1329 1030/1229,FEB FEB,21,30,KIM,10643,2019 - 2020 Güz Dönemi
KIM 114L,Genel Kimya II Lab.,"Zehra Bayır, Ozan Sanlı Şentürk",Pazartesi,1330/1629,FEB,22,30,KIM,10653,2019 - 2020 Güz Dönemi
KIM 202,Fiziksel Kimya,--,Perşembe,1430/1729,DZB,0,0,DUI GMI,13336,2019 - 2020 Güz Dönemi
KIM 202,Fiziksel Kimya,"Esma Sezer, Bahire Filiz Şenkal",Pazartesi,1430/1729,FEB,39,40,BIO CEV CHZ DEN ELE ELH ELK GEM GID INS JEO KIMM KMM KMMM KYD MAD MET PET TEL,10658,2019 - 2020 Güz Dönemi
KIM 202E,Physical Chemistry,"Erdem Yavuz, Argun Talat Gökçeören",Pazartesi,1430/1729,FEB,34,35,BIOE CEV CEVE CHZE DENE ELKE GEME GEMK GIDE INS INSE JEOE KMM KMME MADE METE PETE,10668,2019 - 2020 Güz Dönemi
KIM 202E,Physical Chemistry,Orhan Güney,Pazartesi,1430/1729,FEB,33,35,BIOE CEV CEVE CHZE DENE ELKE GEME GEMK GIDE INS INSE JEOE KMM KMME MADE METE PETE,10664,2019 - 2020 Güz Dönemi
KIM 202EL,Physical Chemistry Lab,"Esma Sezer, Bahire Filiz Şenkal, Orhan Güney",Cuma,0930/1129,FEB,21,40,KMM KMME PET,10674,2019 - 2020 Güz Dönemi
KIM 203,Analitik Kimya,Gülçin Yılmaz,Pazartesi,1430/1729,FEB,29,30,BIO CHZ DEN ELE ELH ELK GEM JEO MAD MET PET TEL,10682,2019 - 2020 Güz Dönemi
