Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
JPN 101,Japonca I,Salih Kirazoğlu,Salı,1300/1659,---- / ----,27,28,Tüm Lisans ve Lisansüstü Programlar,20052,2022 - 2023 Bahar Dönemi
JPN 101,Japonca I,Salih Kirazoğlu,Cuma,0830/1229,---- / ----,28,28,Tüm Lisans ve Lisansüstü Programlar,25082,2022 - 2023 Bahar Dönemi
JPN 102,Japonca II,Salih Kirazoğlu,Çarşamba,0830/1229,---- / ----,18,25,Tüm Lisans ve Lisansüstü Programlar,20053,2022 - 2023 Bahar Dönemi
JPN 201,Japonca III,Salih Kirazoğlu,Perşembe,1300/1659,---- / ----,5,20,Tüm Lisans ve Lisansüstü Programlar,20054,2022 - 2023 Bahar Dönemi
JPN 202,Japonca IV,--,Cuma,0830/1229,---- / ----,0,0,Tüm Lisans ve Lisansüstü Programlar,20055,2022 - 2023 Bahar Dönemi
