Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MAK 104E,Intr to Comp in Mech. Eng (C),Kubilay Yay,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,65,80,IML MAK,30143,2019 - 2020 Yaz Dönemi
MAK 202E,Numerical Meth.for Mech. Eng.,Adil Yücel,Cuma Cuma,0900/1129 1200/1659,,140,150,IML MAK,30146,2019 - 2020 Yaz Dönemi
MAK 213,Malzeme Bilimi,Levent Trabzon,Pazartesi Salı,1200/1659 1200/1659,,49,80,IML MAK,30148,2019 - 2020 Yaz Dönemi
MAK 224E,Engineering Materials,Levent Trabzon,Çarşamba Perşembe,1200/1429 1200/1429,,36,80,IML MAK,30150,2019 - 2020 Yaz Dönemi
MAK 228,Akışkanlar Mekaniği I,Hasan Güneş,Pazartesi Salı Çarşamba,1200/1429 1200/1429 1200/1429,,28,80,MAK MAKM,30555,2019 - 2020 Yaz Dönemi
MAK 229,Akışkanlar Mekaniği II,Hasan Güneş,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,56,80,MAK,30129,2019 - 2020 Yaz Dönemi
MAK 313,Isı Geçişi,Ersin Sayar,Pazartesi Perşembe,1200/1659 1200/1659,,67,120,MAK MAKM,30527,2019 - 2020 Yaz Dönemi
MAK 339,Makina Elemanları I,Ali İmre Aydeniz,Çarşamba Perşembe Cuma,1200/1659 0900/1129 1200/1659,,91,120,MAK MKNM,30526,2019 - 2020 Yaz Dönemi
MAK 353,İmal Usulleri,"Murat Vural, Turgut Gülmez",Pazartesi Salı,1200/1659 1200/1659,,79,120,MAK MAKM,30140,2019 - 2020 Yaz Dönemi
MAK 4018E,Quality Control in Manufacturi,Ali Gökşenli,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,122,150,IML IMLE MAK MAKE,30142,2019 - 2020 Yaz Dönemi
