Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
KIM 104,Organik Kimya,Nilgün Kızılcan,Salı Salı Çarşamba,0900/1129 1400/1629 0900/1129,,10,30,GID KIMM KMM,30236,2020 - 2021 Yaz Dönemi
KIM 111,Genel Kimya I,Zehra Bayır,Pazartesi Çarşamba Cuma,1400/1759 1000/1259 1000/1259,,13,35,KIM KIMM,30237,2020 - 2021 Yaz Dönemi
KIM 114,Genel Kimya II,--,Pazartesi Salı Çarşamba,0900/1259 1400/1659 1400/1659,,0,0,KIM KIMM,30234,2020 - 2021 Yaz Dönemi
KIM 202,Fiziksel Kimya,Argun Talat Gökçeören,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,19,40,BIO CEV CHZ DEN DUI ELE ELH ELK GEM GID GMI INS JEO KIMM KMM KMMM KYD MAD MET PET TEL,30230,2020 - 2021 Yaz Dönemi
KIM 202E,Physical Chemistry,Erdem Yavuz,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,14,40,BIO BIOE CEV CEVE CHZE DENE ELKE GEME GEMK GIDE INS INSE JEOE KMM KMME MADE METE PETE,30232,2020 - 2021 Yaz Dönemi
KIM 203,Analitik Kimya,Birsen Öztürk,Salı Çarşamba Perşembe,1400/1629 1400/1629 1400/1629,,21,30,BIO CHZ DEN ELE ELH ELK GEM JEO MAD MET PET TEL,30240,2020 - 2021 Yaz Dönemi
KIM 205,Organik Kimya,Gönül Yapar,Pazartesi Salı Çarşamba,1400/1629 0900/1129 0900/1129,,11,30,BIO BIOM CEV CHZ DEN ELE ELH ELK GEM INS JEO KIMM KYD MAD MET PET TEL,30242,2020 - 2021 Yaz Dönemi
KIM 205E,Organic Chemistry,Nesrin Köken,Salı Salı Çarşamba,0900/1129 1300/1529 0900/1129,,31,30,BIOM CEV CEVE CHZE DENE ELKE GEME GEMK INS INSE JEOE KIM KIMM MADE MET METE PETE TEKE,30244,2020 - 2021 Yaz Dönemi
KIM 211E,Analytical Chemistry,--,,,,0,0,KIM KIME KIMM,30245,2020 - 2021 Yaz Dönemi
KIM 223E,Inorganic Chemistry I,--,Perşembe Perşembe Cuma,0900/1129 1400/1629 0900/1129,,0,0,KIM,30235,2020 - 2021 Yaz Dönemi
KIM 224E,Inorganic Chemistry II,Altuğ Mert Sevim,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,15,30,KIM,30223,2020 - 2021 Yaz Dönemi
KIM 231,Organik Kimya I,Turan Öztürk,Salı Cuma Cuma,1400/1759 1000/1259 1400/1659,,31,30,KIM KIMM,30295,2020 - 2021 Yaz Dönemi
KIM 303E,Organic Chemistry I,--,Çarşamba Perşembe,1000/1229 1000/1229,,0,0,BIO BIOE BIOM KIMM,30584,2020 - 2021 Yaz Dönemi
KIM 482E,Organic Reactions,Turan Öztürk,Pazartesi Salı Çarşamba,0900/1129 0900/1129 0900/1129,,9,25,KIM KIME,30551,2020 - 2021 Yaz Dönemi
