Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
DNK 201,Dinamik,Arcan Yanık,Pazartesi Salı,0930/1229 0930/1229,INB INB,25,40,DUI EHB ELE ELH ELK FIZ INS JEO KOM MKN MTO TEK TEL UCK UCKM UZB UZBM,30738,2017 - 2018 Yaz Dönemi
DNK 205,Dinamik,Necmi Aydın Ünverdi,Salı Perşembe,1330/1729 1330/1729,MKB MKB,51,50,MAK MAKM,30343,2017 - 2018 Yaz Dönemi
