Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
JDF 122E,Elec.Distance& Angle Measur.,Caner Güney,Salı,1330/1529,INB,0,30,GEOE,21220,2018 - 2019 Bahar Dönemi
JDF 232E,Theory of Errorrs&Pa..,Mustafa Tevfik Özlüdemir,Salı,1330/1629,INB,22,55,GEO GEOE JDF,21223,2018 - 2019 Bahar Dönemi
JDF 322E,Geodetic Networks Design,Rahmi Nurhan Çelik,Salı,1430/1729,INB,6,20,GEO GEOE JDF,22833,2018 - 2019 Bahar Dönemi
JDF 330,Çevre Kor. Uzaktan Alg.ve CBS,Hilal Gonca Coşkun,Perşembe,0830/1129,INB,6,30,GEO JDF,21225,2018 - 2019 Bahar Dönemi
JDF 352,Kamu Ölçmeleri,Reha Metin Alkan,Pazartesi,0830/1029,INB,30,30,GEO GEOE JDF,25025,2018 - 2019 Bahar Dönemi
JDF 382E,Field Practice III,Serdar Erol,Cuma,0930/1029,INB,29,30,GEO GEOE JDF,25037,2018 - 2019 Bahar Dönemi
JDF 410E,Deformation Measurements,"Bihter Erol, Serdar Erol",Salı,0830/1029,INB,19,40,GEO GEOE JDF,21228,2018 - 2019 Bahar Dönemi
JDF 420,Jeodezide Yorumlama Yöntemleri,Orhan Akyılmaz,Pazartesi,1030/1229,INB,22,30,GEO JDF,21235,2018 - 2019 Bahar Dönemi
JDF 420E,Interpretation Meth.in Geodesy,Mustafa Tevfik Özlüdemir,Çarşamba,1330/1529,INB,20,20,GEO GEOE JDF,25024,2018 - 2019 Bahar Dönemi
JDF 426E,National Network Observations,Bihter Erol,Çarşamba,0830/1029,INB,7,30,GEO GEOE JDF,21237,2018 - 2019 Bahar Dönemi
JDF 430,İmar Planları Uygulaması,Yunus Kalkan,Salı,1030/1229,INB,23,30,GEO GEOE JDF,21240,2018 - 2019 Bahar Dönemi
JDF 434,Arazi Toplulaştırması,Gaye Onursal Denli,Pazartesi,1530/1729,INB,18,18,GEO GEOE JDF,21243,2018 - 2019 Bahar Dönemi
JDF 434,Arazi Toplulaştırması,Gaye Onursal Denli,Pazartesi,1030/1229,INB,15,15,GEO GEOE JDF,25026,2018 - 2019 Bahar Dönemi
JDF 492,Tasarım Projesi,Mehmet Ufuk Özerman,----,/,---,35,500,GEO JDF,21246,2018 - 2019 Bahar Dönemi
JDF 492E,Design Project,Mehmet Ufuk Özerman,----,/,---,25,500,GEO GEOE JDF,21247,2018 - 2019 Bahar Dönemi
