Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
GED 037,"Knowledge,Language and Logic",Aydan Turanlı,Salı,0930/1229,KMB,9,40,MBI MCB SCE SIN,21527,2018 - 2019 Bahar Dönemi
GED 103,Intr.to World Affairs,Umut Uzer,Salı,0930/1229,EEB,25,40,SBL,21152,2018 - 2019 Bahar Dönemi
