Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
RUS 101,Rusça I,Victoria Nikolaevna Leonova,Perşembe,1330/1729,MEDB,25,25,,23671,2019 - 2020 Bahar Dönemi
RUS 101,Rusça I,Victoria Nikolaevna Leonova,Çarşamba,0830/1229,MEDB,25,25,,23669,2019 - 2020 Bahar Dönemi
RUS 101,Rusça I,Victoria Nikolaevna Leonova,Pazartesi,1330/1729,MDB,24,25,,23670,2019 - 2020 Bahar Dönemi
RUS 102,Rusça II,Victoria Nikolaevna Leonova,Cuma,1330/1729,MED,22,25,,23672,2019 - 2020 Bahar Dönemi
