Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
TEL 492,Bitirme Çalışması,İbrahim Akduman,----,/,---,1,500,TEL,21322,2019 - 2020 Bahar Dönemi
TEL 492E,Graduation Project,İbrahim Akduman,----,/,---,1,500,TEL,21324,2019 - 2020 Bahar Dönemi
