Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
CAB 177,Piyano I,Sıtkı Kandemir Basmacıoğlu,Pazartesi Salı,1530/1729 1330/1629,,3,15,DUI MTR MUT MUZ MZT SES,30373,2020 - 2021 Yaz Dönemi
CAB 178,Piyano II,Alper Rumelioğlu,Pazartesi Çarşamba,1330/1529 0930/1229,,4,15,MTR MUT MUZ MZT SES,30380,2020 - 2021 Yaz Dönemi
CAB 243,Yrd.Çalgı Piyano III,Sıtkı Kandemir Basmacıoğlu,Çarşamba Cuma,1330/1529 1330/1629,,1,17,BST CAB CEB KMP,30528,2020 - 2021 Yaz Dönemi
CAB 244,Yrd.Çalgı Piyano IV,Alper Rumelioğlu,Salı Cuma,1330/1529 0930/1229,,3,17,BST CAB CEB KMP,30529,2020 - 2021 Yaz Dönemi
CAB 263,Mey III,Cem Ekmen,Pazartesi Çarşamba,1330/1629 1330/1529,,1,5,CGM6 CGM7 CGM8 MTR MUZ THO,30537,2020 - 2021 Yaz Dönemi
CAB 277,Piyano III,Alper Rumelioğlu,Salı Perşembe,1030/1229 1330/1629,,22,30,MTR MUT MZT SES,30381,2020 - 2021 Yaz Dönemi
CAB 278,Piyano IV,Sıtkı Kandemir Basmacıoğlu,Salı Perşembe,1030/1229 1330/1629,,0,15,MTR MUT MZT SES,30374,2020 - 2021 Yaz Dönemi
CAB 343,Yrd.Çalgı Piyano V,Alper Rumelioğlu,Pazartesi Çarşamba,0930/1229 1330/1529,,0,15,BST CAB CEB KMP SES,30382,2020 - 2021 Yaz Dönemi
CAB 344,Yrd.Çalgı Piyano VI,Alper Rumelioğlu,Pazartesi Perşembe,1530/1729 0930/1229,,2,15,BST CAB CEB KMP SES,30383,2020 - 2021 Yaz Dönemi
CAB 443,Yrd.Çalgı Piyano VII,Sıtkı Kandemir Basmacıoğlu,Pazartesi Çarşamba,1330/1529 0930/1229,,4,15,BST CAB CEB KMP SES,30377,2020 - 2021 Yaz Dönemi
CAB 444,Yrd.Çalgı Piyano VIII,Sıtkı Kandemir Basmacıoğlu,Pazartesi Perşembe,1030/1229 0930/1229,,2,15,BST CAB CEB KMP SES,30379,2020 - 2021 Yaz Dönemi
