Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
AKM 204,Akışkanlar Mekaniği,Necati Erdem Ünal,Cuma,1030/1329,INB,44,30,CEV CHZ IML INS KMM PET,15429,2018 - 2019 Güz Dönemi
AKM 204,Akışkanlar Mekaniği,Birgül Benli,Cuma,0930/1229,KMB,39,50,CEV CHZ IML INS KMM PET PETM,12610,2018 - 2019 Güz Dönemi
AKM 204,Akışkanlar Mekaniği,--,Salı Çarşamba,1330/1529 1430/1529,MKB MKB,0,0,CEV CHZ IML INS KMM MAKM PET,13498,2018 - 2019 Güz Dönemi
AKM 204E,Fluid Mechanics,Filiz Altay,Pazartesi,1130/1429,KMB,1,1,CEV CEVE CHZ CHZE FIZ FIZE GID GIDE IML IMLE INS INSE JEF KMM KMME MAD MTO MTOE PET PETE PETM TEK TEKE UCK UCKM UZB,15618,2018 - 2019 Güz Dönemi
AKM 204E,Fluid Mechanics,Hakan Öksüzoğlu,Pazartesi Çarşamba,0830/1029 0830/0929,MKB MKB,43,40,CEV CEVE CHZ CHZE FIZ FIZE GID GIDE IML IMLE INS INSE JEF KMM KMME MAD MTO MTOE PET PETE TEK TEKE UCK UZB,13500,2018 - 2019 Güz Dönemi
AKM 205,Akışkanlar Mekaniği,Şafak Nur Ertürk Bozkurtoğlu,Pazartesi Perşembe,0930/1229 0830/1029,GDB GDB,45,40,DEN GEM MAK UCK UZB,10901,2018 - 2019 Güz Dönemi
AKM 205E,Fluid Mechanics,Burcu Erbaş,Salı Cuma,1330/1629 1330/1529,GDB GDB,34,40,DEN DENE GEM GEME GEMK MAK MAKE UCK UCKE UZB UZBE,10906,2018 - 2019 Güz Dönemi
AKM 207,Akışkanlar Mekaniği,Melek Mümine Erol Taygun,Perşembe,1330/1629,KMB,21,40,KMM,12092,2018 - 2019 Güz Dönemi
AKM 208,Akışkanlar Mekaniği I,Murat Çakan,Pazartesi Çarşamba,1030/1229 1130/1229,MKB MKB,21,50,MAK MAKM,15453,2018 - 2019 Güz Dönemi
