Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
KMM 111,Kimya Müh. Giriş ve Etik,Mehmet Ferhat Yardım,Salı,1630/1729,KMB,82,75,KMM,12058,2018 - 2019 Güz Dönemi
KMM 211,Kütle ve Enerji Denklikleri,Fatma Elif Genceli Güner,Salı,1330/1629,KMB,46,45,KMM KMMM,12060,2018 - 2019 Güz Dönemi
KMM 211,Kütle ve Enerji Denklikleri,Fatoş Yüksel Güvenilir,Salı,1330/1629,KMB,45,45,KMM KMMM,12059,2018 - 2019 Güz Dönemi
KMM 211E,Mass and Energy Balances,Melek Mümine Erol Taygun,Çarşamba,1230/1529,KMB,6,20,KMM KMME KMMM,15399,2018 - 2019 Güz Dönemi
KMM 311E,Thermodynamics II,Reha Yavuz,Perşembe,1330/1629,KMB,25,40,KMM KMME KMMM,12061,2018 - 2019 Güz Dönemi
KMM 311E,Thermodynamics II,Mehmet Göktuğ Ahunbay,Salı Perşembe,0930/1129 0930/1029,KMB KMB,33,40,KMM KMME KMMM,12062,2018 - 2019 Güz Dönemi
KMM 321E,Heat Transfer,"Şerife Birgül Ersolmaz, Hüsnü Atakül",Pazartesi Salı,1330/1529 1130/1229,KMB KMB,48,50,KMM KMME KMMM,12064,2018 - 2019 Güz Dönemi
KMM 321E,Heat Transfer,--,Pazartesi Salı,1330/1529 1130/1229,KMB KMB,0,0,KMM KMME KMMM,12063,2018 - 2019 Güz Dönemi
KMM 331,Kütle Aktarımı,Gülhayat Saygılı,Pazartesi,0930/1229,KMB,103,100,KMM KMMM,12066,2018 - 2019 Güz Dönemi
KMM 331,Kütle Aktarımı,--,Pazartesi,0930/1229,KMB,0,0,KMM KMMM,12065,2018 - 2019 Güz Dönemi
KMM 331E,Mass Transfer,Moiz Elnekave,Pazartesi,0930/1229,KMB,1,30,KMME,12067,2018 - 2019 Güz Dönemi
KMM 332,Ayırma İşlemleri,Gülhayat Saygılı,Salı Perşembe,1330/1529 1330/1529,KMB KMB,34,32,KMM KMMM,12068,2018 - 2019 Güz Dönemi
KMM 411,Proses Kontrol,Devrim Barış Kaymak,Pazartesi,1330/1629,KMB,35,35,KMM,12070,2018 - 2019 Güz Dönemi
KMM 411,Proses Kontrol,Serdar Yaman,Pazartesi,1330/1629,KMB,36,35,KMM,12069,2018 - 2019 Güz Dönemi
KMM 411E,Process Control,Osman Eksik,Pazartesi,1330/1629,KMB,9,30,KMM KMME,12071,2018 - 2019 Güz Dönemi
KMM 412,Kimyasal Teknolojiler,Melek Tüter,Cuma,1330/1629,KMB,41,42,KMM KMMM,12073,2018 - 2019 Güz Dönemi
KMM 412,Kimyasal Teknolojiler,Filiz Karaosmanoğlu,Cuma,1330/1629,KMB,43,42,KMM KMMM,12072,2018 - 2019 Güz Dönemi
KMM 412E,Chemical Technologies,Hale Gürbüz,Cuma,1330/1629,KMB,1,30,KMME,12074,2018 - 2019 Güz Dönemi
KMM 413,Biyokatalizörler ve Karakter,Fatoş Yüksel Güvenilir,Çarşamba,0930/1229,KMB,14,15,KMM,12075,2018 - 2019 Güz Dönemi
KMM 413E,Biocatatlysts &Their..,--,Çarşamba,0930/1229,KMB,0,0,KMM KMME,12076,2018 - 2019 Güz Dönemi
KMM 421E,Chemical Reaction Eng II,"Ayşe Erdem, Gamze Gümüşlü Gür",Perşembe,1330/1629,KMB,25,50,KMM KMME KMMM,12078,2018 - 2019 Güz Dönemi
KMM 421E,Chemical Reaction Eng II,Ahmet Sirkecioğlu,Perşembe,1330/1629,KMB,50,50,KMM KMME KMMM,12077,2018 - 2019 Güz Dönemi
KMM 429,Kimya End Korozyon & Malz Seçi,Hanzade Açma,Salı,0930/1229,KMB,14,15,KMM,12079,2018 - 2019 Güz Dönemi
KMM 431,Kimya Mühendisliği Tasarımı I,"Ayşe Özge Kürkçüoğlu Levitas, Devrim Barış Kaymak",Çarşamba Perşembe,1230/1529 1030/1229,KMB KMB,71,75,KMM KMMM,12080,2018 - 2019 Güz Dönemi
KMM 431E,Chemical Engineering Design I,Hale Gürbüz,Çarşamba Perşembe,1230/1529 1030/1229,KMB KMB,2,30,KMME,12081,2018 - 2019 Güz Dönemi
KMM 451,Kimya Mühendisliği Lab. I,"Osman Eksik, Ayşe Arifoğlu, Cemile Yerlikaya, Nalan Erdöl Aydın, Çiğdem Oral",Salı,1330/1729,KMB,38,35,KMM,12083,2018 - 2019 Güz Dönemi
KMM 451,Kimya Mühendisliği Lab. I,"Osman Eksik, Ayşe Arifoğlu, Cemile Yerlikaya, Nalan Erdöl Aydın, Çiğdem Oral",Salı,0830/1229,KMB,21,35,KMM,12082,2018 - 2019 Güz Dönemi
KMM 451E,Chemical Engineering Lab. I,"Osman Eksik, Ayşe Arifoğlu, Cemile Yerlikaya, Nalan Erdöl Aydın, Çiğdem Oral",Salı,0830/1229,KMB,2,35,KMME,15452,2018 - 2019 Güz Dönemi
KMM 451E,Chemical Engineering Lab. I,--,Pazartesi,0830/1229,KMB,0,0,KMME,12084,2018 - 2019 Güz Dönemi
KMM 455E,Optimization in Chemical Eng.,Mehmet Göktuğ Ahunbay,Çarşamba Çarşamba,0930/1129 1130/1229,KMB KMB,6,15,KMM KMME,12085,2018 - 2019 Güz Dönemi
KMM 465,Çevre Kimyası ve Teknolojisi,Ahmet Alper Aydın,Çarşamba,0930/1229,KMB,15,15,KMM,12086,2018 - 2019 Güz Dönemi
