Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
JDF 211,Ölçme Bilgisi II,Mehmet Ufuk Özerman,Salı,0830/1129,INB,1,20,GEO JDF,25364,2021 - 2022 Bahar Dönemi
JDF 216,Ölçme Tekniğinde Özel Konular,Reha Metin Alkan,----,/,INB,1,1,GEO JDF,26695,2021 - 2022 Bahar Dönemi
JDF 232,Hata Teorisi & Parametre Tahm,Mustafa Tevfik Özlüdemir,----,/,INB,1,1,GEO JDF,26696,2021 - 2022 Bahar Dönemi
JDF 232,Hata Teorisi & Parametre Tahm,Mustafa Tevfik Özlüdemir,Salı,1430/1729,INB,1,20,GEO JDF,25366,2021 - 2022 Bahar Dönemi
JDF 232E,Theory of Errorrs&Paramt Estim,Mustafa Tevfik Özlüdemir,----,/,INB,1,1,GEOE,26697,2021 - 2022 Bahar Dönemi
JDF 320,Uzaktan Algılama II,Nebiye Musaoğlu,----,/,INB,2,2,GEO JDF UCK UZB,26703,2021 - 2022 Bahar Dönemi
JDF 382,Arazi Çalışması III,Rahmi Nurhan Çelik,----,/,INB,2,2,GEO JDF,25628,2021 - 2022 Bahar Dönemi
JDF 426,Ülke Ölçmeleri,Serdar Erol,----,/,INB,1,1,GEO JDF,26704,2021 - 2022 Bahar Dönemi
JDF 430,İmar Planları Uygulaması,Tahsin Yomralıoğlu,----,/,INB,2,2,GEO GEOE JDF,26705,2021 - 2022 Bahar Dönemi
JDF 433,Kartografik Projeksiyonlar,Serdar Erol,----,/,INB,1,1,GEO JDF,26706,2021 - 2022 Bahar Dönemi
JDF 492,Tasarım Projesi,Mustafa Yanalak,----,/,INB,3,3,GEO JDF,25629,2021 - 2022 Bahar Dönemi
JDF 492,Tasarım Projesi,Mehmet Ufuk Özerman,----,/,INB,2,500,GEO JDF,20917,2021 - 2022 Bahar Dönemi
JDF 492E,Design Project,Mehmet Ufuk Özerman,----,/,INB,1,500,GEO GEOE JDF,20918,2021 - 2022 Bahar Dönemi
JDF 492E,Design Project,Mustafa Yanalak,----,/,INB,2,2,GEO GEOE JDF,25630,2021 - 2022 Bahar Dönemi
