Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
HSS 301,Research Methods & Statistics,Burcu Erbaş,Cuma,1030/1329,,15,50,DUIK GEMK GMIK MEN MTM NAE,14403,2020 - 2021 Güz Dönemi
HSS 301,Research Methods & Statistics,Sabire Cömert,Pazartesi,1730/2029,,86,85,DUIK GEMK GMIK MEN MTM NAE,14228,2020 - 2021 Güz Dönemi
HSS 331,Disaster Awareness,Pelin Bolat,Pazartesi,0830/1029,,54,60,DUIK GEMK GMIK MEN MTM NAE,14100,2020 - 2021 Güz Dönemi
