Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
ITA 101,İtalyanca I,Martina Lucia Leone,Pazartesi,1300/1659,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11303,2023 - 2024 Güz Dönemi
ITA 101,İtalyanca I,Lina Calogera,Salı,0830/1229,---- / ----,25,25,Tüm Lisans ve Lisansüstü Programlar,11302,2023 - 2024 Güz Dönemi
ITA 101,İtalyanca I,Lina Calogera,Salı,1300/1659,---- / ----,23,25,Tüm Lisans ve Lisansüstü Programlar,11306,2023 - 2024 Güz Dönemi
ITA 101,İtalyanca I,Martina Lucia Leone,Salı,1300/1659,---- / ----,22,25,Tüm Lisans ve Lisansüstü Programlar,15337,2023 - 2024 Güz Dönemi
ITA 101,İtalyanca I,Martina Lucia Leone,Perşembe,0830/1229,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11304,2023 - 2024 Güz Dönemi
ITA 102,İtalyanca II,Lina Calogera,Pazartesi,1300/1659,---- / ----,17,25,Tüm Lisans ve Lisansüstü Programlar,11307,2023 - 2024 Güz Dönemi
ITA 102,İtalyanca II,Martina Lucia Leone,Salı,0830/1229,---- / ----,12,25,Tüm Lisans ve Lisansüstü Programlar,14824,2023 - 2024 Güz Dönemi
ITA 102,İtalyanca II,--,Cuma,0830/1229,---- / ----,1,0,Tüm Lisans ve Lisansüstü Programlar,15338,2023 - 2024 Güz Dönemi
ITA 201,İtalyanca III,Lina Calogera,Perşembe,0830/1229,---- / ----,5,20,Tüm Lisans ve Lisansüstü Programlar,11308,2023 - 2024 Güz Dönemi
ITA 201,İtalyanca III,Martina Lucia Leone,Cuma,0830/1229,---- / ----,8,20,Tüm Lisans ve Lisansüstü Programlar,14915,2023 - 2024 Güz Dönemi
ITA 202,İtalyanca IV,--,Salı,1300/1659,---- / ----,0,0,Tüm Lisans ve Lisansüstü Programlar,14823,2023 - 2024 Güz Dönemi
ITA 301,İtalyanca V,Lina Calogera,Cuma,0830/1229,---- / ----,4,20,Tüm Lisans ve Lisansüstü Programlar,11309,2023 - 2024 Güz Dönemi
