Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
FRA 101,Fransızca I,Ebru Yücetin Er,Salı,0830/1229,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11286,2023 - 2024 Güz Dönemi
FRA 101,Fransızca I,Yelda Tavukçuoğlu,Salı,1300/1659,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11289,2023 - 2024 Güz Dönemi
FRA 101,Fransızca I,Ebru Yücetin Er,Çarşamba,0830/1229,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11287,2023 - 2024 Güz Dönemi
FRA 101,Fransızca I,Hilal Küçük,Perşembe,0830/1229,---- / ----,27,28,Tüm Lisans ve Lisansüstü Programlar,11288,2023 - 2024 Güz Dönemi
FRA 101,Fransızca I,Yelda Tavukçuoğlu,Cuma,0830/1229,---- / ----,30,30,Tüm Lisans ve Lisansüstü Programlar,11290,2023 - 2024 Güz Dönemi
FRA 102,Fransızca II,Hilal Küçük,Pazartesi,1330/1729,---- / ----,18,25,Tüm Lisans ve Lisansüstü Programlar,11291,2023 - 2024 Güz Dönemi
FRA 102,Fransızca II,Hilal Küçük,Salı,0830/1229,---- / ----,18,25,Tüm Lisans ve Lisansüstü Programlar,11292,2023 - 2024 Güz Dönemi
FRA 102,Fransızca II,Ebru Yücetin Er,Perşembe,0830/1229,---- / ----,25,25,Tüm Lisans ve Lisansüstü Programlar,11293,2023 - 2024 Güz Dönemi
FRA 201,Fransızca III,Hilal Küçük,Cuma,0830/1229,---- / ----,17,25,Tüm Lisans ve Lisansüstü Programlar,11294,2023 - 2024 Güz Dönemi
FRA 202,Fransızca IV,Ebru Yücetin Er,Cuma,0830/1229,---- / ----,15,20,Tüm Lisans ve Lisansüstü Programlar,11295,2023 - 2024 Güz Dönemi
FRA 301,Fransızca V,Yelda Tavukçuoğlu,Perşembe,0830/1229,---- / ----,6,20,Tüm Lisans ve Lisansüstü Programlar,11296,2023 - 2024 Güz Dönemi
