Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
ISH 202E,Introduction to Heat Transfer,Nalan Erdöl Aydın,Çarşamba,0830/1129,KMB / D204,38,60,"ISL, ISLE",12280,2023 - 2024 Güz Dönemi
ISH 301E,Fundamentals of Env.Sci & Eng.,"Ayşe Gül Tanık, Serdar Doğruel",Çarşamba,1230/1529,INB / A301,37,60,"ISL, ISLE",11434,2023 - 2024 Güz Dönemi
ISH 303E,Food Processing Techniques,"Fatih Ortakcı, Gülay Özkan",Salı,0830/1129,KMB / D102,36,60,"ISL, ISLE",12382,2023 - 2024 Güz Dönemi
