Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
HSS 201,General English-I,--,Perşembe,1130/1329,DZB,0,0,GEMK GMIK MEN NAE,21828,2017 - 2018 Bahar Dönemi
HSS 201,General English-I,Halime Ceren Göktaş,Çarşamba,0830/1029,DZB,4,45,GEMK GMIK MEN MTM NAE,25600,2017 - 2018 Bahar Dönemi
HSS 201,General English-I,Halime Ceren Göktaş,Salı,1030/1229,GDB,51,51,DUIK GEMK GMIK MEN MTM NAE,21697,2017 - 2018 Bahar Dönemi
HSS 202,General English-II,Müjgan Özenir,Cuma,1030/1229,DZB,15,45,DUIK GEMK GMIK MEN MTM NAE,21829,2017 - 2018 Bahar Dönemi
HSS 202,General English-II,Halime Ceren Göktaş,Salı,1630/1829,GDB,48,50,DUIK GEMK GMIK MEN MTM NAE,21699,2017 - 2018 Bahar Dönemi
HSS 222,Economics,Sinan Çakır,Pazartesi,0830/1129,GDB,25,45,GEMK NAE,21701,2017 - 2018 Bahar Dönemi
HSS 301,Research Methods & Statistics,Sabire Cömert,Salı,1730/2029,DZB,8,45,DUIK GEMK GMIK MEN MTM NAE,25370,2017 - 2018 Bahar Dönemi
HSS 341,Engineering Ethics,Ali Sinan Çabuk,Salı,1530/1729,GDB,7,45,DUIK GEMK GMIK MEN MTM NAE,21704,2017 - 2018 Bahar Dönemi
