Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
ISE 102,Programming I,Deniz Turgay Altılar,Friday / Friday,11:00/12:59 / 14:00/16:59,BBB / BBB / 104 / --,26,30,SBL_LS,24838,2024 - 2025 Bahar Dönemi
ISE 112,Discrete Mathematics,Mehmet Keskinöz,Tuesday,13:30/16:29,BBB / 104,27,30,SBL_LS,24829,2024 - 2025 Bahar Dönemi
ISE 305,Database Systems,Ahmet Cüneyd Tantuğ,Wednesday,12:30/15:29,BBB / Z-22,12,30,SBL_LS,24832,2024 - 2025 Bahar Dönemi
ISE 307,IT Systems Analysis and Design,Ali Çakmak,Tuesday,13:30/16:29,BBB / Z-22,8,30,SBL_LS,24834,2024 - 2025 Bahar Dönemi
ISE 313,WEB-Design & Management Tools,Mustafa Ersel Kamaşak,Wednesday,08:30/11:29,BBB / Z-23,10,30,SBL_LS,24836,2024 - 2025 Bahar Dönemi
ISE 316,Informatics Ethics & Law,Sefer Baday,Thursday,13:30/16:29,BBB / 101,9,30,SBL_LS,24837,2024 - 2025 Bahar Dönemi
