Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MTM 102,Watchkeeping I,Selim Aksoy,Çarşamba,1330/1529,DZB,27,60,DUIK MTM MTTM,24246,2021 - 2022 Bahar Dönemi
MTM 112,Seamanship,Orhan Gönel,Pazartesi,1330/1829,,34,60,DUIK MTM,24244,2021 - 2022 Bahar Dönemi
MTM 122,Intro. to Navigation,Tuba Keçeci,Pazartesi,0830/1129,DZB,33,60,DUIK MTM MTTM,24243,2021 - 2022 Bahar Dönemi
MTM 202,Cargo Handling and Stowage I,Tanzer Satır,Pazartesi,1230/1429,DZB,28,60,DUIK MTM,24322,2021 - 2022 Bahar Dönemi
MTM 211,Onboard Training-I,Selim Aksoy,----,/,DZB,45,60,DUIK MTM,24305,2021 - 2022 Bahar Dönemi
MTM 212,Electronic Navigation,Serdar Kum,Pazartesi,0830/1129,DZB,29,60,DUIK MTM MTTM,24320,2021 - 2022 Bahar Dönemi
MTM 302,Onboard Training-III,Selim Aksoy,----,/,DZB,34,60,DUIK MTM MTTM,24326,2021 - 2022 Bahar Dönemi
MTM 341,Onboard Training-II,Selim Aksoy,----,/,DZB,40,60,DUIK MTM,24324,2021 - 2022 Bahar Dönemi
MTM 402,Graduation Design Project,Selim Aksoy,----,/,DZB,1,1,DUIK MTM,25397,2021 - 2022 Bahar Dönemi
MTM 402,Graduation Design Project,Selim Aksoy,----,/,DZB,28,60,DUIK MTM,24339,2021 - 2022 Bahar Dönemi
MTM 412,Ship Management and Leadership,Cemil Yurtören,Salı Cuma,1030/1329 1130/1229,DZB DZB,26,60,DUIK MTM MTTM,24332,2021 - 2022 Bahar Dönemi
