Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MOD 113,Visual Design Concepts I,"Türkü Şahin, Elif Taşel",Cuma,0830/1229,MKB,0,40,SMT,13584,2016 - 2017 Yaz Dönemi
MOD 117,Design Studio I - Int.Draping,"Gözde Göncü Berk, Şükriye Yüksel Filiz",Perşembe,1330/1729,MKB,0,40,SMT,13594,2016 - 2017 Yaz Dönemi
MOD 133,Materials & Construction I,Canan Kankırı,Salı,1330/1729,MKB,0,40,SMT,13582,2016 - 2017 Yaz Dönemi
MOD 143,Digital Design Studio,Rüveyde Oder,Salı Perşembe,0930/1229 0930/1229,MKB MKB,0,40,SMT,13585,2016 - 2017 Yaz Dönemi
MOD 152,Fundam. of Textiles for FD,Osman Bülent Özipek,Pazartesi,0830/1229,MKB,0,40,SMT,13589,2016 - 2017 Yaz Dönemi
MOD 217,Desg.StudioIII-Struct. Draping,Şükriye Yüksel Filiz,Pazartesi Salı,0930/1229 0930/1229,MKB MKB,7,40,SMT,13638,2016 - 2017 Yaz Dönemi
MOD 237,Visual Design Concepts III,"Türkü Şahin, Ezgi Çılgın Çınar",Perşembe,1330/1729,MKB,7,40,SMT,13641,2016 - 2017 Yaz Dönemi
MOD 242,Digital Design:Flats & Floats,"Belgin Görgün, Deniz Ayaş",Cuma,1330/1629,MKB,7,40,SMT,13644,2016 - 2017 Yaz Dönemi
MOD 243,Appr.Desg.Studio-Patternmaking,Belgin Görgün,Pazartesi Çarşamba,1330/1629 0930/1229,MKB MKB,7,40,SMT,13637,2016 - 2017 Yaz Dönemi
MOD 304,Computerized Pattern Design,Belgin Görgün,Perşembe,1330/1629,MKB,8,40,SMT,13652,2016 - 2017 Yaz Dönemi
MOD 308,Internship,"Belgin Görgün, Şükriye Yüksel Filiz",Pazartesi Pazartesi Salı Çarşamba,0830/0929 1630/1729 0830/0929 0830/0929,MKB MKB MKB MKB,8,40,SMT,13651,2016 - 2017 Yaz Dönemi
MOD 357,Intr. to Knitwear Design,"Cevza Candan, Belgin Görgün",Perşembe Cuma,0830/1129 0830/1129,MKB MKB,8,40,SMT,13649,2016 - 2017 Yaz Dönemi
MOD 359,Lifestyle Collection Design,"Şükriye Yüksel Filiz, Nihan Topaloğlu",Salı,1330/1729,MKB,8,40,SMT,13650,2016 - 2017 Yaz Dönemi
