Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MUK 201,Mukavemet,Abdul Hayır,Çarşamba Çarşamba Perşembe,0930/1229 1330/1729 1330/1629,INB INB INB,25,25,FIZ INS UCKM,30234,2016 - 2017 Yaz Dönemi
MUK 201E,Strength of Materials I,Semih Küçükarslan,Pazartesi Salı,0830/1329 0830/1329,INB INB,30,30,FIZ FIZE INS INSE MAT UCKM,30643,2016 - 2017 Yaz Dönemi
MUK 202,Mukavemet II,Abdul Hayır,Salı Salı Perşembe,0930/1229 1330/1729 0930/1229,INB INB INB,25,25,FIZ INS,30236,2016 - 2017 Yaz Dönemi
MUK 202,Mukavemet II,Teoman Özer,Salı Salı Çarşamba,0930/1229 1330/1729 0930/1229,INB INB INB,20,20,FIZ INS,30235,2016 - 2017 Yaz Dönemi
MUK 203,Mukavemet I,Halit Süleyman Türkmen,Çarşamba Cuma,0930/1229 0930/1229,UUB UUB,12,30,DEN EHB ELE ELH GEM JEO TEL UCK UCKM UZB UZBM,30281,2016 - 2017 Yaz Dönemi
MUK 203E,Strength of Materials I,Vedat Ziya Doğan,Perşembe Cuma,0930/1229 0930/1229,UUB UUB,30,30,DEN DENE EHB EHBE ELE ELH GEM GEME GEMK JEO JEOE TEL UCK UCKE UCKM UZB UZBE,30274,2016 - 2017 Yaz Dönemi
MUK 204,Mukavemet II,Halit Süleyman Türkmen,Çarşamba Perşembe,1330/1629 1330/1629,UUB UUB,17,30,DEN GEM UCK UCKM UZB UZBM,30282,2016 - 2017 Yaz Dönemi
MUK 204E,Strength of Materials II,Vedat Ziya Doğan,Perşembe Cuma,1430/1729 1430/1729,UUB UUB,30,30,DEN DENE GEM GEME GEMK UCK UCKE UCKM UZB UZBE,30275,2016 - 2017 Yaz Dönemi
MUK 207E,Strength of Materials,Şule Selçuk,Çarşamba Perşembe,0930/1229 0930/1229,MKB MKB,27,40,CHZ CHZE IML IMLE TEK TEKE,30699,2016 - 2017 Yaz Dönemi
MUK 208E,Strength of Materials,Münir Süner,Çarşamba Çarşamba,0830/1229 1330/1529,DZB DZB,14,40,GMI GMIE GMIK MEN NAE,30634,2016 - 2017 Yaz Dönemi
MUK 209,Mukavemet I,Adil Yücel,Perşembe Cuma,1330/1729 1330/1729,MKB MKB,50,50,MAK MAKM,30119,2016 - 2017 Yaz Dönemi
MUK 210,Mukavemet II,Adil Yücel,Pazartesi Cuma,0830/1229 0830/1229,MKB MKB,50,50,MAK MAKM,30121,2016 - 2017 Yaz Dönemi
