Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
GEO 108E,Fundamentals of Programming,Mustafa Yanalak,Pazartesi Salı,0830/1329 1430/1659,INB INB,6,25,GEO GEOE,30379,2021 - 2022 Yaz Dönemi
GEO 109E,Analy. Geom. and Vect. Algeb.,Adalet Dervişoğlu,Pazartesi Cuma,1330/1659 0830/1229,INB INB,9,30,GEO GEOE,30443,2021 - 2022 Yaz Dönemi
GEO 202E,Engineering Surveying,Mustafa Yanalak,Perşembe Cuma Cuma,1500/1729 0900/1229 1400/1759,INB INB INB,54,80,GEO GEOE,30213,2021 - 2022 Yaz Dönemi
GEO 203,Koord. Sist. Ve Jeodezi I,Hayri Hakan Denli,Salı Çarşamba Çarşamba,1330/1529 0830/1229 1330/1729,INB INB INB,24,40,GEO,30217,2021 - 2022 Yaz Dönemi
GEO 215E,Prob.and Stat. for Geom. Eng.,Mustafa Yanalak,Pazartesi Salı,1430/1659 0830/1329,INB INB,30,40,GEO GEOE,30380,2021 - 2022 Yaz Dönemi
GEO 304,Jeodezi-II ve Projeksiyonlar,Hayri Hakan Denli,Salı Perşembe Perşembe,1600/1759 0830/1229 1330/1729,INB INB INB,14,40,GEO,30223,2021 - 2022 Yaz Dönemi
GEO 304E,Geodesy II and Projections,Bihter Erol,Salı Perşembe Perşembe,1600/1759 0830/1229 1330/1729,INB INB INB,6,40,GEO GEOE,30372,2021 - 2022 Yaz Dönemi
GEO 308,Taşınmaz Değerlemesi,Reha Metin Alkan,Salı,0830/1329,INB,12,40,GEO,30222,2021 - 2022 Yaz Dönemi
GEO 321,Özel Ölçme Uygulamaları,Reha Metin Alkan,Pazartesi,1300/1759,INB,21,40,GEO,30225,2021 - 2022 Yaz Dönemi
GEO 476,Geo. Müh. Proje Planlama Yön.,Reha Metin Alkan,Perşembe Perşembe,0900/1159 1400/1559,INB INB,6,30,GEO,30227,2021 - 2022 Yaz Dönemi
