Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
JEF 111,Jeofizik Mühendisliğine Giriş,Mustafa Emin Demirbağ,Çarşamba,1330/1529,MDB,80,85,JEF JEFM,13176,2021 - 2022 Güz Dönemi
JEF 205E,Physics of the Earth,Emine Aysun Güney,Pazartesi,0930/1229,MDB,42,80,JEF JEFE JEFM,13182,2021 - 2022 Güz Dönemi
JEF 310E,Geodynamics,Tuna Eken,Çarşamba,1230/1529,,15,15,JEF JEFE,13190,2021 - 2022 Güz Dönemi
JEF 311E,Seismology,Gonca Örgülü,Salı Perşembe,1330/1629 1530/1729,MDB MDB,43,80,JEF JEFE JEFM,13177,2021 - 2022 Güz Dönemi
JEF 318,Kuyu Jeofiziği,Ümit Avşar,Salı,0930/1229,,24,22,JEF JEFM,13194,2021 - 2022 Güz Dönemi
JEF 321,Elektrik Prospeksiyon,Ümit Avşar,Perşembe,0830/1229,MDB,71,80,JEF JEFE JEFM,13178,2021 - 2022 Güz Dönemi
JEF 325,Jeofizikte Modelleme,Hüseyin Argun Kocaoğlu,Pazartesi Pazartesi,1330/1529 1530/1729,MDB MDB,39,80,JEF,13189,2021 - 2022 Güz Dönemi
JEF 326E,Geothermal Exploration,Doğa Doğan,Cuma,0830/1129,MDB,14,16,JEF JEFE JEFM,13183,2021 - 2022 Güz Dönemi
JEF 341,Jeofizik,--,Çarşamba,1230/1529,MDB,0,0,JEO MAD PET,13248,2021 - 2022 Güz Dönemi
JEF 341E,Geophysics,Seda Yolsal Çevikbilen,Çarşamba,1230/1529,,11,50,JEO JEOE PETE,13249,2021 - 2022 Güz Dönemi
JEF 425,Mühendislik Jeofiziği,Abdullah Karaman,Çarşamba Cuma,1030/1229 1430/1629,MDB MDB,38,80,JEF JEFE JEFM,13180,2021 - 2022 Güz Dönemi
JEF 428E,Readings in Geophysics,Tuncay Taymaz,Pazartesi,0830/1129,MDB,4,15,JEF JEFE JEFM,13181,2021 - 2022 Güz Dönemi
JEF 438,Sismik Yorumlama,Hülya Kurt,Salı,1330/1629,,16,16,JEF,13188,2021 - 2022 Güz Dönemi
JEF 442,Arkeo-Jeofizik,Caner İmren,Pazartesi,1430/1729,MDB,15,15,JEF JEFM,13192,2021 - 2022 Güz Dönemi
JEF 451,Gravite&Manyetik Prospeksiyon,Turgay İşseven,Çarşamba Perşembe,0830/1029 1330/1529,MDB MDB,40,80,JEF JEFM,13185,2021 - 2022 Güz Dönemi
JEF 4901,Jeofizik Müh.Tasarım Projesi I,Mustafa Emin Demirbağ,----,/,MDB,27,100,JEF,13211,2021 - 2022 Güz Dönemi
JEF 4902,Jeofizik Müh.Tasarım Proje. II,Mustafa Emin Demirbağ,----,/,MDB,2,100,JEF,13212,2021 - 2022 Güz Dönemi
JEF 492,Bitirme Çalışması,Mustafa Emin Demirbağ,----,/,MDB,5,100,JEF JEFM,13207,2021 - 2022 Güz Dönemi
JEF 492E,Graduation Project,Mustafa Emin Demirbağ,----,/,MDB,0,100,JEF JEFE,13209,2021 - 2022 Güz Dönemi
