Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MUH 201E,Dynamics,Rahmiye Ergün,Pazartesi,0830/1129,FEB,42,80,MAT MATE,20333,2018 - 2019 Bahar Dönemi
MUH 211,Ayrık Matematik,Burak Yıldıran Stodolsky,Salı,0830/1129,FEB,41,80,MAT MATM,20326,2018 - 2019 Bahar Dönemi
MUH 211E,Discreet Mathematics,Ali Ercengiz,Çarşamba,1230/1529,FEB,1,1,MATE,25474,2018 - 2019 Bahar Dönemi
MUH 212,Veri Yapıları,Bayram Barış Kızılsaç,Cuma,0830/1129,FEB,76,80,MAT,20327,2018 - 2019 Bahar Dönemi
MUH 302,Sürekli Ortamlar Mekaniği,Ali Ercengiz,Çarşamba Perşembe,0830/1029 0830/1029,FEB FEB,22,80,FIZ MAT,20361,2018 - 2019 Bahar Dönemi
MUH 302E,Continuum Mechanics,Rahmiye Ergün,Çarşamba,0830/1229,FEB,3,2,MATE,25250,2018 - 2019 Bahar Dönemi
MUH 321,Sayısal Yöntemler,Ahmet Kırış,Çarşamba Perşembe,0830/1029 0830/1029,FEB FEB,24,50,MAT MATM,20365,2018 - 2019 Bahar Dönemi
MUH 321E,Numerical Methods,İzzet Göksel,Cuma,0830/1229,FEB,3,3,MATE,25249,2018 - 2019 Bahar Dönemi
MUH 323,Asimptotik Yöntemler,--,Pazartesi,1430/1729,MED,0,0,MAT,25423,2018 - 2019 Bahar Dönemi
MUH 335,Bilgi İşlem Algoritmaları,--,Salı,0830/1129,FEB,0,0,MAT,20370,2018 - 2019 Bahar Dönemi
MUH 453,Optimal Kontrol Teorisi,Elimhan Mahmudov,Salı,1430/1729,FEB,11,24,FIZ MAT MATM,20490,2018 - 2019 Bahar Dönemi
