Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
ISH 202E,Introduction to Heat Transfer,Nalan Erdöl Aydın,Wednesday,08:30/11:29,KMB / --,0,60,"ISL_LS, ISLE_LS",13870,2024 - 2025 Yaz Dönemi
ISH 303E,Food Processing Techniques,"Gülay Özkan , / Merve Tomaş",Thursday,09:30/12:29,KMB / --,0,60,"ISL_LS, ISLE_LS",13871,2024 - 2025 Yaz Dönemi
