Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
CMP 111,Intr.to Engineering and Comput,Çağlar Karatuğ,Tuesday,08:30/12:29,DZB / --,0,10,SGM_LS,11038,2024 - 2025 Yaz Dönemi
CMP 113,Intr.to Business Computing,Muhsin Kadıoğlu,Thursday,10:30/14:29,DZB / --,0,10,SDU_LS,10805,2024 - 2025 Yaz Dönemi
