Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
DEN 218E,Const.of Ship&Offshore Strc.,Serdar Aytekin Köroğlu,Perşembe,0930/1229,GDB,53,60,DEN DENE,21739,2019 - 2020 Bahar Dönemi
DEN 312,Gemi & Dnz Yapılarının Direnci,Ayhan Menteş,Pazartesi,1030/1229,GDB,39,60,DEN,21746,2019 - 2020 Bahar Dönemi
DEN 312E,Resist. of Ship&Offshore Stru.,Burcu Erbaş,Salı,1330/1529,GDB,3,15,DENE,21750,2019 - 2020 Bahar Dönemi
DEN 317E,Coastal Engineering,Bilge Tutak,Salı,1330/1629,GDB,18,18,DEN DENE,21774,2019 - 2020 Bahar Dönemi
DEN 326,Bilg.Dest.Açık Deniz Yap.Hes.,--,Cuma,1330/1629,GDB,0,0,DEN,21752,2019 - 2020 Bahar Dönemi
DEN 328E,Oceanography,"Sevil Deniz Yakan Dündar, Deniz Bayraktar Bural",Perşembe,0930/1229,GDB,33,60,DEN DENE,21766,2019 - 2020 Bahar Dönemi
DEN 330E,Marine Engines&Aux.,Ahmet Ergün Palaz,Çarşamba,1330/1529,GDB,47,60,DEN DENE,21761,2019 - 2020 Bahar Dönemi
DEN 332,Deniz ve İş Hukuku,H Murat Demirkıran,Pazartesi,1330/1529,GDB,47,60,DEN,21749,2019 - 2020 Bahar Dönemi
DEN 334,Deniz Suyu Kimyası,Fatma Yonsel,Perşembe,1330/1529,GDB,48,60,DEN,21765,2019 - 2020 Bahar Dönemi
DEN 342E,Ship Design,Kadir Sarıöz,Çarşamba,0930/1229,GDB,52,60,DEN DENE,21755,2019 - 2020 Bahar Dönemi
DEN 413E,Concrete Tech.for Marine Stru.,Ayşe Nazan Akman Pek,Perşembe,1330/1629,GDB,6,15,DEN DENE,21779,2019 - 2020 Bahar Dönemi
DEN 414,Deniz Dibi Boru Döşeme Tekniği,Deniz Bayraktar Bural,Pazartesi,1030/1229,GDB,11,14,DEN,21771,2019 - 2020 Bahar Dönemi
DEN 418E,Marine Energy Technology,Şafak Nur Ertürk Bozkurtoğlu,Çarşamba,1330/1529,GDB,7,14,DEN DENE,21775,2019 - 2020 Bahar Dönemi
DEN 422E,Marine Structures Project II,"Hakan Akyıldız, Serdar Aytekin Köroğlu, Ömer Kemal Kınacı, Özgür Özgüç, İsmail Hakkı Helvacıoğlu",Cuma,0830/1029,GDB,11,40,DEN DENE,21784,2019 - 2020 Bahar Dönemi
DEN 424E,Computer Aided Ship Design,Kadir Sarıöz,Pazartesi,1030/1229,GDB,14,14,DEN DENE,21769,2019 - 2020 Bahar Dönemi
DEN 433E,Stability of Floating Objects,--,Salı,0930/1229,GDB,0,0,DEN DENE,21763,2019 - 2020 Bahar Dönemi
DEN 434E,Int to Fnt Elm Anly of Mrn Str,--,Çarşamba,1330/1529,GDB,0,0,DEN DENE,23875,2019 - 2020 Bahar Dönemi
DEN 451,Gemi ve Oşinografi Lab.,"Ceren Bilgin Güney, Burcu Erbaş, Yalçın Ünsan",Salı,0930/1229,GDB,50,60,DEN,21753,2019 - 2020 Bahar Dönemi
DEN 451E,Ship Mod.Tst.&OceanographyLab.,"Ceren Bilgin Güney, Burcu Erbaş, Yalçın Ünsan",Perşembe,1330/1629,GDB,5,50,DEN DENE,21783,2019 - 2020 Bahar Dönemi
DEN 492,Bitirme Çalışması,İsmail Hakkı Helvacıoğlu,----,/,GDB,26,500,DEN,21785,2019 - 2020 Bahar Dönemi
DEN 492E,Graduation Project,İsmail Hakkı Helvacıoğlu,----,/,GDB,5,500,DEN DENE,21786,2019 - 2020 Bahar Dönemi
