Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
RES 102,Bilg. Destekli Teknik Resim,Erdem Üçer,Pazartesi Pazartesi,0830/1229 1330/1729,DZB DZB,14,30,DUI GMI,30712,2018 - 2019 Yaz Dönemi
RES 107E,Technical Drawing,Mehmet Murat Sunar,Çarşamba Perşembe,1030/1329 1030/1329,FEB FEB,40,40,END ENDE FIZ FIZE GID GIDE ISL ISLE KMM KMME MET METE PETE,30146,2018 - 2019 Yaz Dönemi
RES 107E,Technical Drawing,Hacı Mustafa Özkırım,Pazartesi Salı,0930/1229 0930/1229,MKB MKB,31,40,END ENDE FIZ GID GIDE ISL ISLE KMM KMME MET METE PETE,30493,2018 - 2019 Yaz Dönemi
