Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
CHZ 104,Mineraloji ve Petrografi,Şenel Özdamar,Cuma Cuma,0930/1129 1500/1659,,67,70,CHZ CHZM,22937,2020 - 2021 Bahar Dönemi
CHZ 211E,Particle Technology,--,Çarşamba,0830/1229,,0,0,CHZE,23619,2020 - 2021 Bahar Dönemi
CHZ 212,Tanecik Teknolojisi,"Gülay Bulut, Abdullah Ekrem Yüce",Salı,0830/1229,,38,50,CHZ CHZM,22942,2020 - 2021 Bahar Dönemi
CHZ 232E,Processes Prior to Concentrtn,--,Salı,0830/1229,,0,0,CHZE CHZM,23516,2020 - 2021 Bahar Dönemi
CHZ 242,Proses Mineralojisi,"Alim Gül, Emin Çiftçi, Recep Fahri Esenli",Salı,1330/1629,,39,60,CHZ CHZM,22938,2020 - 2021 Bahar Dönemi
CHZ 242E,Process Mineralogy,--,Salı,1330/1629,,0,0,CHZE CHZM,23517,2020 - 2021 Bahar Dönemi
CHZ 306,Cevher Haz.Akışkanlar Mek.,Birgül Benli,Salı,0830/1029,,33,40,CHZ,22944,2020 - 2021 Bahar Dönemi
CHZ 308,Cevher Hazırlamada İş Güven.,"Kudret Tahsin Perek, Abdullah Ekrem Yüce",Salı,1230/1429,,26,40,CHZ,22945,2020 - 2021 Bahar Dönemi
CHZ 311,Fiziksel Zeng. Yöntemleri,Alim Gül,Çarşamba Cuma,1330/1529 1500/1659,,31,40,CHZ CHZM,22946,2020 - 2021 Bahar Dönemi
CHZ 318,Endüstriyel Hammaddeler,Murat Olgaç Kangal,Pazartesi,0830/1129,,69,75,CHZ MAD,22778,2020 - 2021 Bahar Dönemi
CHZ 318E,Industrial Raw Materials,--,Pazartesi,0830/1129,,0,0,CHZE MADE,22779,2020 - 2021 Bahar Dönemi
CHZ 328E,Comp. Appl. in Mineral Proces.,Ayhan Ali Sirkeci,Çarşamba,0830/1129,,40,45,CHZ CHZM,22950,2020 - 2021 Bahar Dönemi
CHZ 332E,Flotation and Flocculation,Gülay Bulut,Perşembe,1330/1729,,30,50,CHZ CHZE CHZM,22951,2020 - 2021 Bahar Dönemi
CHZ 352,Kömür Teknolojisi,Mustafa Özer,Perşembe,1130/1329,,48,60,CHZ CHZM,22952,2020 - 2021 Bahar Dönemi
CHZ 358E,Perform. Eva.in Coal Prp.Plnts,Feridun Boylu,Cuma,0830/1029,,37,40,CHZ CHZE,22954,2020 - 2021 Bahar Dönemi
CHZ 411E,Metallurgy II,Fatma Arslan,Cuma,1500/1659,,19,40,CHZ CHZE,22955,2020 - 2021 Bahar Dönemi
CHZ 422E,Mng.&Eco.inMineral Procs.Plnts,--,Pazartesi,1230/1529,,0,0,CHZE,22957,2020 - 2021 Bahar Dönemi
CHZ 424,Cev.Haz.Tesis Yönetimi ve Ekon,Kudret Tahsin Perek,Pazartesi,1230/1429,,42,45,CHZ,22956,2020 - 2021 Bahar Dönemi
CHZ 432,Cevher Haz. Tesis Tasarımı,Ali Güney,Salı Salı,1030/1229 1430/1629,,29,30,CHZ CHZM,22958,2020 - 2021 Bahar Dönemi
CHZ 432E,Mineral Processing Plant Dsgn,Feridun Boylu,Pazartesi,0830/1229,,1,10,CHZE CHZM,22959,2020 - 2021 Bahar Dönemi
CHZ 434E,Cement Raw Materials & Tech.,Fırat Burat,Perşembe,0830/1129,,1,10,CHZ CHZE,22960,2020 - 2021 Bahar Dönemi
CHZ 436E,High Technology Raw Materials,--,Cuma,0830/1129,,0,0,CHZE,22961,2020 - 2021 Bahar Dönemi
CHZ 446,İleri Teknoloji Hammaddeleri,Şükriye Beste Aydın,Çarşamba,1330/1529,,34,40,CHZ,25063,2020 - 2021 Bahar Dönemi
CHZ 454,Susuzlandırma ve Kurutma,Murat Olgaç Kangal,Perşembe,0830/1129,,21,30,CHZ,22953,2020 - 2021 Bahar Dönemi
CHZ 458E,Remdtn of Indus.&Minerl Wastes,Gülay Bulut,Cuma,1500/1659,,32,40,CHZ CHZE,22962,2020 - 2021 Bahar Dönemi
CHZ 4901,Cevher Hazırl. Müh. Tasarımı I,Gülay Bulut,----,/,,5,500,CHZ,22965,2020 - 2021 Bahar Dönemi
CHZ 4902,Cevher Hazırl. Müh.Tasarımı II,Gülay Bulut,----,/,,18,500,CHZ,22966,2020 - 2021 Bahar Dönemi
CHZ 492,Bitirme Çalışması,Gülay Bulut,----,/,,11,500,CHZ,22963,2020 - 2021 Bahar Dönemi
CHZ 492E,Graduation Thesis,Gülay Bulut,----,/,,3,500,CHZ CHZE,22964,2020 - 2021 Bahar Dönemi
