Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MIM 113E,Statics,Gülseren Erol Soyöz,Çarşamba,1330/1529,,4,80,ENTE EUTE ICM MIM MIME,21635,2020 - 2021 Bahar Dönemi
MIM 114,Erişilebilirlik,Göksenin İnalhan,Salı,0830/1029,,112,120,MIM,21640,2020 - 2021 Bahar Dönemi
MIM 114E,Accessibility,Göksenin İnalhan,Salı,1030/1229,,111,120,MIM MIME,21641,2020 - 2021 Bahar Dönemi
MIM 119,Mimarlığa Giriş ve Etik,"Hakan Yaman, Hakan Tong, Meltem Aksoy",Çarşamba,1230/1529,,21,60,MIM,21643,2020 - 2021 Bahar Dönemi
MIM 119E,Int.to Architecture and Ethics,"Hüsnü Murat Günaydın, Seden Acun Özgünler, Yüksel Demir",Çarşamba,1230/1529,,28,60,MIM MIME,21649,2020 - 2021 Bahar Dönemi
MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,"Mine Özkar Kabakçıoğlu, Elif Sezen Yağmur Kilimci, Leman Figen Gül, Michael Stefan Bittermann",Cuma,0830/1129,,210,214,MIM MIME,21652,2020 - 2021 Bahar Dönemi
MIM 122,İlkçağ & Bizans Mimarl Tarihi,Nejat Turgut Saner,Salı,1030/1229,,100,120,MIM,21653,2020 - 2021 Bahar Dönemi
MIM 122E,Ancient&Byzantine Architecture,"Zeynep Kuban Tokgöz, Bilge Ar",Salı,0830/1029,,99,120,MIM MIME,21654,2020 - 2021 Bahar Dönemi
MIM 125E,Statics,Gülseren Erol Soyöz,Çarşamba,1330/1529,,84,90,ENTE EUT EUTE ICM MIM MIME,21655,2020 - 2021 Bahar Dönemi
MIM 126,Mukavemet,"Halet Almıla Büyüktaşkın, Haluk Sesigür",Çarşamba,1030/1229,,186,187,ICM MIM,21656,2020 - 2021 Bahar Dönemi
MIM 126E,Strength of Materials,"Cenk Üstündağ, Gülseren Erol Soyöz",Çarşamba,1030/1229,,175,185,ENTE EUT EUTE MIM MIME,21657,2020 - 2021 Bahar Dönemi
MIM 204,Mimarlık. Yapı Elemanları Tas.,Caner Göçer,Çarşamba Çarşamba,0930/1229 1330/1529,,41,41,ICM MIM,21664,2020 - 2021 Bahar Dönemi
MIM 204,Mimarlık. Yapı Elemanları Tas.,Hülya Kuş,Çarşamba Çarşamba,0930/1229 1330/1529,,32,41,ICM MIM,21660,2020 - 2021 Bahar Dönemi
MIM 204,Mimarlık. Yapı Elemanları Tas.,--,Çarşamba Çarşamba,0930/1229 1330/1529,,0,0,ICM MIM,21658,2020 - 2021 Bahar Dönemi
MIM 204,Mimarlık. Yapı Elemanları Tas.,Mehmet Cem Altun,Çarşamba Çarşamba,0930/1229 1330/1529,,41,41,ICM MIM,21662,2020 - 2021 Bahar Dönemi
MIM 204E,Arch.Building Element Design,Fethiye Ecem Edis,Çarşamba Çarşamba,0930/1229 1330/1529,,42,40,ICM MIM MIME,21732,2020 - 2021 Bahar Dönemi
MIM 204E,Arch.Building Element Design,Ayşe Nil Türkeri,Çarşamba Çarşamba,0930/1229 1330/1529,,40,40,ICM MIM MIME,21731,2020 - 2021 Bahar Dönemi
MIM 204E,Arch.Building Element Design,Fatih Yazıcıoğlu,Çarşamba Çarşamba,0930/1229 1330/1529,,40,40,ICM MIM MIME,21735,2020 - 2021 Bahar Dönemi
MIM 204E,Arch.Building Element Design,--,Çarşamba Çarşamba,0930/1229 1330/1529,,0,0,ICM MIM MIME,21729,2020 - 2021 Bahar Dönemi
MIM 212,Mimari Proje IV,"Nesip Ömer Erem, Bihter Almaç, Derya Güleç Özer",Pazartesi Perşembe,1330/1729 1330/1729,,17,18,MIM,21783,2020 - 2021 Bahar Dönemi
MIM 212,Mimari Proje IV,Hakan Tüzün Şengün,Pazartesi Perşembe,1330/1729 1330/1729,,19,19,MIM,21782,2020 - 2021 Bahar Dönemi
MIM 212,Mimari Proje IV,İffet Hülya Arı,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM,21780,2020 - 2021 Bahar Dönemi
MIM 212,Mimari Proje IV,Hakan Tong,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM,21781,2020 - 2021 Bahar Dönemi
MIM 212,Mimari Proje IV,--,Pazartesi Perşembe,1330/1729 1330/1729,,0,0,MIM,21779,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Burçin Kürtüncü,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM MIME,25052,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Sıdıka Aslıhan Şenel,Pazartesi Perşembe,1330/1729 1330/1729,,19,19,MIM MIME,21790,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Elif Sezen Yağmur Kilimci,Pazartesi Perşembe,1330/1729 1330/1729,,19,19,MIM MIME,21788,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,--,Pazartesi Perşembe,1330/1729 1330/1729,,0,0,MIM MIME,21786,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Pelin Dursun Çebi,Pazartesi Perşembe,1330/1729 1330/1729,,18,19,MIM MIME,21785,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Özlem Berber Özkendirci,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM MIME,21787,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Nizam Onur Sönmez,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM MIME,21789,2020 - 2021 Bahar Dönemi
MIM 212E,Architectural Design IV,Fatma Erkök,Pazartesi Perşembe,1330/1729 1330/1729,,18,18,MIM MIME,21784,2020 - 2021 Bahar Dönemi
MIM 221E,Hstry of Turkish Architecture,Bilge Ar,Pazartesi,0830/1029,,37,80,MIM MIME,21794,2020 - 2021 Bahar Dönemi
MIM 222,Avrupa Mimarlık Tarihi,"Mehmet Murat Gül, Aygül Ağır",Salı,0830/1029,,117,120,MIM,21796,2020 - 2021 Bahar Dönemi
MIM 222E,Histry of Europn Architecture,Miyuki Aoki Girardelli,Salı,1030/1229,,102,120,MIM MIME,21798,2020 - 2021 Bahar Dönemi
MIM 231E,Building Materials,Mehmet Serkan Yatağan,Salı Cuma,1030/1229 1030/1229,,19,60,MIM MIME,23520,2020 - 2021 Bahar Dönemi
MIM 234,Betonarme Yapılar,"Oğuz Cem Çelik, Necdet Torunbalcı",Salı Cuma,1030/1229 1030/1229,,101,120,MIM,21803,2020 - 2021 Bahar Dönemi
MIM 234E,Reinforced Concrete Structures,"Cenk Üstündağ, Haluk Sesigür",Salı Cuma,0830/1029 0830/1029,,104,120,MIM MIME,21806,2020 - 2021 Bahar Dönemi
MIM 246,Çevre Kontrolü Stüdyosu,Tarık Serhat Bozkurt,Salı Perşembe,1330/1729 0830/1229,,46,46,ICM MIM,21813,2020 - 2021 Bahar Dönemi
MIM 246,Çevre Kontrolü Stüdyosu,Şule Filiz Akşit,Salı Perşembe,1330/1729 0830/1229,,44,46,ICM MIM,21811,2020 - 2021 Bahar Dönemi
MIM 246,Çevre Kontrolü Stüdyosu,--,Salı Perşembe,1330/1729 0830/1229,,0,0,ICM MIM,21807,2020 - 2021 Bahar Dönemi
MIM 246,Çevre Kontrolü Stüdyosu,Nuri Serteser,Salı Perşembe,1330/1729 0830/1229,,46,46,ICM MIM,21808,2020 - 2021 Bahar Dönemi
MIM 246E,Environmental Control Studio,Gülten Manioğlu,Salı Perşembe,1330/1729 0830/1229,,54,53,ICM MIM MIME,21821,2020 - 2021 Bahar Dönemi
MIM 246E,Environmental Control Studio,Alpin Köknel Yener,Salı Perşembe,1330/1729 0830/1229,,54,54,ICM MIM MIME,21819,2020 - 2021 Bahar Dönemi
MIM 246E,Environmental Control Studio,Gül Koçlar Oral,Salı Perşembe,1330/1729 0830/1229,,52,54,ICM MIM MIME,21817,2020 - 2021 Bahar Dönemi
MIM 246E,Environmental Control Studio,--,Salı Perşembe,1330/1729 0830/1229,,0,0,ICM MIM MIME,21815,2020 - 2021 Bahar Dönemi
MIM 252,Mimari Tasarım Kuramları,Emine Görgül,Perşembe,0830/1129,,25,30,ICM MIM SBP,21823,2020 - 2021 Bahar Dönemi
MIM 252E,Theories of Architectural Dsgn,Yüksel Demir,Perşembe,0830/1129,,19,30,ENTE EUTE MIM MIME SBP SBPE,21825,2020 - 2021 Bahar Dönemi
