Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
BEN 312,Enzymology,--,Perşembe,1330/1629,,0,0,MBI,21326,2020 - 2021 Bahar Dönemi
BEN 322,Exper.Desg.&Modell.in Bioeng.,Hayrettin Güçlü İnsel,Salı Salı,0830/1029 1030/1229,,8,20,MBI,21327,2020 - 2021 Bahar Dönemi
BEN 324,Bioengineering Lab. I,"Melek Mümine Erol Taygun, Ayşegül Meriçboyu",Cuma Cuma,0830/1129 1400/1659,,8,20,MBI,21328,2020 - 2021 Bahar Dönemi
BEN 326,Genetics,Zeynep Petek Çakar,Pazartesi,1330/1629,,8,20,MBI,21329,2020 - 2021 Bahar Dönemi
BEN 332,Environmental Biotechnology,"Emine Çokgör, Didem Okutman Taş",Çarşamba,0930/1229,,8,20,MBI,21330,2020 - 2021 Bahar Dönemi
BEN 341,Biomaterials,--,Çarşamba,0830/1129,,0,0,MBI,21331,2020 - 2021 Bahar Dönemi
BEN 351,Bioengineering Thermodynamics,"Melek Mümine Erol Taygun, Ayşegül Meriçboyu",Salı,1330/1629,,8,40,MBI,21332,2020 - 2021 Bahar Dönemi
