Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
ULP 101,NewBeg.Fresh.Sem.&Serv to L. I,--,Pazartesi,1830/2029,MED / ---,119,200,"MBI, MCB, SBL, SCE, SDU, SEK, SEN, SGM, SIN, SIS, SMT, STP",13772,2023 - 2024 Güz Dönemi
ULP 101,NewBeg.Fresh.Sem.&Serv to L. I,--,Pazartesi,1830/2029,DZB / ---,8,100,"MBI, MCB, SBL, SCE, SDU, SEK, SEN, SGM, SIN, SIS, SMT, STP",13774,2023 - 2024 Güz Dönemi
ULP 102,NewBeg.Fresh.Sem.&Serv toL. II,Deniz Turgay Altılar,Pazartesi,0830/1029,EEB / ---,0,0,"MBI, MCB, SBL, SCE, SDU, SEK, SEN, SGM, SIN, SIS, SMT, STP",15247,2023 - 2024 Güz Dönemi
